ID	Value
htd12833	कारगिल\N_NNP के\PSP पास\N_NST ’\N_NN लामायार\N_NNP ु’\N_NN में\PSP प्राचीनतम\JJ मठ\N_NN तथा\CC_CCD भित्ति\N_NN चित्र\N_NN दर्शनीय\JJ हैं\V_VM ।\RD_PUNC
htd12834	’\N_NN मुलबेख\N_NNP ’\N_NN स्थापत्य\N_NN कला\N_NN के\PSP लिए\PSP लोकप्रिय\V_VM है\V_VAUX ।\RD_PUNC
htd12835	किश्तवार\N_NNP में\PSP मुस्लिम\N_NNP मकबरे\N_NN हैं\V_VM ।\RD_PUNC
htd12836	’\N_NN मार्तण्ड\N_NNP ’\N_NN में\PSP मंदिरों\N_NN के\PSP भग्नावशेष\N_NN ,\RD_PUNC सूर्य\N_NNP मंदिर\N_NN ,\RD_PUNC पवित्र\JJ स्रोत\N_NN और\CC_CCD उद्यान\N_NN हैं\V_VM ।\RD_PUNC
htd12837	पहलगाम\N_NNP के\PSP पास\N_NST ’\N_NN आरू\N_NNP ’\N_NN प्राकृतिक\JJ सौंदर्य\N_NN के\PSP लिए\PSP लोकप्रिय\V_VM है\V_VAUX ।\RD_PUNC
htd12838	’\N_NN लिडरवात\N_NNP स्थान\N_NNP कैम्पिंग\N_NN और\CC_CCD ट्रेकिंग\N_NN के\PSP लिए\PSP जाना\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12839	अवन्तिपुरा\N_NNP स्थान\N_NNP मंदिरों\N_NN के\PSP भग्नावशेष\N_NN के\PSP लिए\PSP जाना\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12840	’\N_NN बुर्ज़ाहोम\N_NNP ’\N_NN स्थान\N_NNP उत्खनन\N_NN के\PSP लिए\PSP प्रसिद्ध\V_VM है\V_VAUX ।\RD_PUNC
htd12841	जम्मू\N_NNP और\CC_CCD कश्मीर\N_NNP राज्य\N_NN का\PSP चरार-ए-शरीफ\N_NNP मुस्लिम\N_NNP तीर्थ\N_NN स्थल\N_NN है\V_VM ।\RD_PUNC
htd12842	’\N_NN चश्माशाही\N_NNP ’\N_NN स्थान\N_NNP रोगनिवारक\JJ गुणकारी\JJ झरनों\N_NN ,\RD_PUNC बाग\N_NN -\RD_PUNC बगीचों\N_NN के\PSP लिए\PSP प्रसिद्ध\V_VM है\V_VAUX ।\RD_PUNC
htd12843	वुलर\N_NNP झील\N_NNP प्राकृतिक\JJ सौंदर्य\N_NN से\PSP ओतप्रोत\N_NN तथा\CC_CCD एशिया\N_NN की\PSP सबसे\RB बड़ी\JJ झील\N_NN है\V_VM ।\RD_PUNC
htd12844	तारसर\N_NNP झील\N_NNP प्राकृतिक\JJ सौंदर्य\N_NN के\PSP लिए\PSP जानी\V_VM जाती\V_VAUX है\V_VAUX ।\RD_PUNC
htd12845	वैरनाग\N_NNP में\PSP प्रसिद्ध\JJ झरना\N_NN व\CC_CCD उद्यान\N_NN है\V_VM ।\RD_PUNC
htd12846	’\N_NN वातलाब\N_NNP ’\N_NN एक\QT_QTC कैम्पिंग\N_NN स्थल\N_NN है\V_VM ।\RD_PUNC
htd12847	युस\N_NNP मार्ग\N_NNP में\PSP सुंदर\JJ चारागाह\N_NN पर\PSP कैम्पिंग\N_NN स्थल\N_NN है\V_VM ।\RD_PUNC
htd12848	हिमाचल\N_NNP प्रदेश\N_NNP के\PSP उत्तर\N_NST में\PSP जम्मू\N_NNP और\CC_CCD कश्मीर\N_NNP ,\RD_PUNC दक्षिण\N_NST -\RD_PUNC पश्‍चिम\N_NST में\PSP पंजाब\N_NNP ,\RD_PUNC दक्षिण\N_NST में\PSP हरियाणा\N_NNP ,\RD_PUNC दक्षिण-पूर्व\N_NST में\PSP उत्तरांचल\N_NNP और\CC_CCD पूर्व\N_NST भाग\N_NN में\PSP चीन\N_NNP स्थित\V_VM है\V_VAUX ।\RD_PUNC
htd12849	हिमाचल\N_NNP प्रदेश\N_NNP को\PSP स्वतंत्र\JJ राज्य\N_NN का\PSP दर्जा\N_NN 25\QT_QTC जनवरी\N_NNP ,\RD_PUNC 1971\QT_QTC को\PSP दिया\V_VM गया\V_VAUX व\CC_CCD शिमला\N_NNP को\PSP इसकी\DM_DMD राजधानी\N_NN बनाया\V_VM गया\V_VAUX ।\RD_PUNC
htd12850	हिमालय\N_NNP की\PSP गोद\N_NN में\PSP स्थित\V_VM इस\DM_DMD प्रदेश\N_NN का\PSP प्राकृतिक\JJ सौंदर्य\N_NN विविध\JJ ,\RD_PUNC मनोहारी\JJ व\CC_CCD अतुलनीय\JJ है\V_VM ।\RD_PUNC
htd12851	हिमाचल\N_NNP की\PSP कुल्लू\N_NNP व\CC_CCD कांगड़ा\N_NNP की\PSP घाटियाँ\N_NN और\CC_CCD मनाली\N_NNP जैसे\DM_DMR पहाड़ी\N_NN स्थलों\N_NN का\PSP सौंदर्य\N_NN एवं\CC_CCD आकर्षण\N_NN कश्‍मीर\N_NNP घाटियों\N_NN से\PSP भी\RP_RPD अधिक\JJ है\V_VM ।\RD_PUNC
htd12852	शिमला\N_NNP से\PSP 205\QT_QTC किलोमीटर\QT_QTF की\PSP दूरी\N_NN पर\PSP स्थित\V_VM कुल्लू\N_NNP की\PSP घाटी\N_NN अपनी\PR_PRF सुंदर\JJ दृश्यावलियों\N_NN ,\RD_PUNC सेब\N_NN के\PSP बागानों\N_NN तथा\CC_CCD जीवंत\JJ आदिवासी\N_NN नृत्य\N_NN एवं\CC_CCD संगीत\N_NN के\PSP लिए\PSP प्रसिद्ध\V_VM है\V_VAUX ।\RD_PUNC
htd12853	कुल्लू\N_NNP में\PSP दस\QT_QTC दिन\N_NN तक\PSP चलने\N_NN वाला\N_NN दशहरे\N_NNP का\PSP मेला\N_NN उत्साह\N_NN भरा\N_NN त्योहार\N_NN है\V_VM जो\PR_PRL स्थानीय\JJ भगवान\N_NNP रघुनाथ\N_NNP पर\PSP केंन्द्रित\V_VM होता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12854	यहाँ\DM_DMD झूमते\N_NN लोक\JJ नृत्य\N_NN ,\RD_PUNC पहाड़ी\JJ वाद्य\N_NN यंत्रों\N_NN पर\PSP थिरकती\N_NN लोक\N_NN धुनें\N_NN मनमोह\V_VM लेती\V_VAUX है\V_VAUX ।\RD_PUNC
htd12855	मनाली\N_NNP के\PSP पास\N_NST ’\N_NN धुंडी\N_NN ’\N_NN व\CC_CCD ’\N_NN चम्बा\N_NNP ’\N_NN तथा\CC_CCD लाहौल\N_NNP में\PSP ’\N_NN सिसु\N_NNP ’\N_NN व\CC_CCD ’सासा’\N_NNP नामक\N_NN स्थान\N_NN जून\N_NNP से\PSP सितंबर\N_NNP के\PSP मध्य\N_NST तक\PSP फूलों\N_NN से\PSP लदे\V_VM रहते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12856	इस\DM_DMD प्रकार\N_NN संपूर्ण\JJ हिमालय\N_NNP चीड़\N_NN ,\RD_PUNC देवदार\N_NN व\CC_CCD अन्य\N_NN वृक्षों\N_NN से\PSP सदैव\N_NN सज्जित\V_VM रहता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12857	इस\DM_DMD प्रदेश\N_NN में\PSP विभिन्न\N_NN प्रकार\N_NN के\PSP पशु\N_NN -\RD_PUNC पक्षी\RD_ECH पाए\V_VM जाते\V_VAUX हैं\V_VAUX जिनमें\DM_DMR काला\JJ पहाड़ी\N_NN हिरण\N_NN ,\RD_PUNC भालू\N_NN ,\RD_PUNC तेंदुआ\N_NN ,\RD_PUNC मैना\N_NN ,\RD_PUNC कोयल\N_NN ,\RD_PUNC मोनाल\N_NN ,\RD_PUNC कालीज़\N_NN आदि\N_NN प्रमुख\N_NN हैं\V_VM ।\RD_PUNC
htd12858	हिमालय\N_NNP प्रदेश\N_NNP मे\PSP प्राकृतिक\JJ सौंदर्य\N_NN ,\RD_PUNC बदलते\N_NN मौसम\N_NN और\CC_CCD सुंदर\JJ संस्कृति\N_NN सही\N_NN अर्थों\N_NN में\PSP देवलोक\N_NN को\PSP परिभाषित\V_VM करता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12859	हिमाचल\N_NNP प्रदेश\N_NNP पर्यटकों\N_NN के\PSP लिए\PSP सहज\N_NN उपलब्ध\N_NN स्वर्ग\N_NN है\V_VM ।\RD_PUNC
htd12860	हिमाचल\N_NNP प्रदेश\N_NNP में\PSP बिताए\N_NN हुए\N_NN क्षण\N_NN जीवन\N_NN में\PSP सदैव\N_NN स्मरणीय\V_VM रहेंगे\V_VAUX ।\RD_PUNC
htd12861	हिमाचल\N_NNP का\PSP ’\N_NN भाखड़ा\N_NNP ’\N_NN एक\QT_QTC पिकनिक\N_NN स्थल\N_NN है\V_VM ।\RD_PUNC
htd12862	बिलासपुर\N_NNP में\PSP गुफाएँ\N_NN ,\RD_PUNC मंदिर\N_NN ,\RD_PUNC आनंदपुर\N_NN साहिब\N_NN का\PSP सुंदर\JJ दृश्य\N_NN और\CC_CCD झील\N_NN दर्शनीय\JJ हैं\V_VM ।\RD_PUNC
htd12863	चैल\N_NNP में\PSP संसार\N_NN में\PSP सबसे\RB ऊँचाई\N_NN पर\PSP स्थित\N_NN क्रिकेट\N_NN का\PSP मैदान\N_NN है\V_VM ।\RD_PUNC
htd12864	चैल\N_NNP पहाड़ी\N_NNP स्थल\N_NN पर्वतारोहण\N_NN ,\RD_PUNC पक्षी\N_NN दर्शन\N_NN और\CC_CCD मछली\N_NN पकड़ने\N_NN के\PSP लिए\PSP लोकप्रिय\V_VM है\V_VAUX ।\RD_PUNC
htd12865	भीमताल\N_NNP की\PSP मंथर\JJ गति\N_NN से\PSP आप\PR_PRP जल्द\N_NN ही\RP_RPD तालमेल\N_NN बिठा\V_VM लेंगी\V_VAUX ,\RD_PUNC जहाँ\PR_PRL अब\N_NN भी\RP_RPD प्रकृति\N_NN का\PSP ही\RP_RPD डंका\N_NN बजता\V_VM है\V_VAUX ।\RD_PUNC
htd12866	सुबह\N_NN कुहरे\N_NN से\PSP ढँके\N_NN पर्वतों\N_NN और\CC_CCD बैंगनी\N_NN -\RD_PUNC नीले\N_NN रंग\N_NN की\PSP झील\N_NN के\PSP सौंदर्य\N_NN के\PSP बीच\N_NST आपकी\PR_PRP नींद\N_NN टूटेगी\V_VM ।\RD_PUNC
htd12867	उत्तराखंड\N_NNP के\PSP कुमाऊँ\N_NNP में\PSP झीलों\N_NN की\PSP पूरी\N_NN लड़ी\N_NN है\V_VM -\RD_PUNC भीमताल\N_NNP ,\RD_PUNC सतताल\N_NNP ,\RD_PUNC गरूड़\N_NNP और\CC_CCD नौकुचियाताल\N_NNP ।\RD_PUNC
htd12868	नैनीताल\N_NNP की\PSP प्रसिद्धी\N_NN ने\PSP लंबे\JJ अर्से\N_NN तक\PSP कुमाऊँ\N_NNP की\PSP खूबसूरत\JJ झीलों\N_NN के\PSP सौंदर्य\N_NN की\PSP ओर\N_NN पर्यटकों\N_NN का\PSP ध्यान\N_NN नहीं\RP_NEG जाने\V_VM दिया\V_VAUX ।\RD_PUNC
htd12869	आप\PR_PRP यात्रा\N_NN की\PSP शुरुआत\N_NN ’\N_NN गरुड़ताल\N_NNP ’\N_NN से\PSP कर\V_VM सकती\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12870	गरुड़ताल\N_NNP को\PSP लोग\N_NN ’\N_NN पन्ना\N_NNP ’\N_NN भी\RP_RPD कहते\V_VM हैं\V_VAUX ।\RD_PUNC
htd12871	लंबी\JJ -\RD_PUNC सँकरी\JJ सड़क\N_NN से\PSP होते\N_NN हुए\N_NN आपकी\N_NN गाड़ी\N_NN गरुड़ताल\N_NNP पहुँचेगी\V_VM ।\RD_PUNC
htd12872	गरुड़ताल\N_NNP की\PSP सुंदरता\N_NN को\PSP आप\PR_PRP मंत्रमुग्ध\N_NN होकर\N_NN देखती\V_VM रह\V_VAUX जाएँगी\V_VAUX ।\RD_PUNC
htd12873	ऐसा\DM_DMR आभास\V_VM होगा\V_VAUX ,\RD_PUNC जैसे\DM_DMR गरुड़ताल\N_NNP सघन\JJ वनों\N_NN से\PSP घिरा\N_NN एक\QT_QTC गहरा\JJ ,\RD_PUNC झिलमिलाता\JJ हुआ\V_VAUX हरे\JJ रंग\N_NN का\PSP प्याला\N_NN हो\V_VM ।\RD_PUNC
htd12874	जंगल\N_NN से\PSP गुजरते\V_VM हुए\V_VAUX आपको\PR_PRP सघन\JJ हरियाली\JJ के\PSP साथ\N_NN -\RD_PUNC साथ\RD_ECH प्रकृति\N_NN के\PSP शुष्क\JJ नजारे\N_NN भी\RP_RPD मिलेंगे\V_VM ,\RD_PUNC आप\PR_PRP पाएँगी\V_VM पथरीली\JJ ज़मीन\N_NN और\CC_CCD अटूट\JJ खामोशी\N_NN ।\RD_PUNC
htd12875	इसके\DM_DMD बाद\N_NN मिलेगा\V_VM एक\QT_QTC खुली\JJ छ्त\N_NN का\PSP चर्च\N_NN ,\RD_PUNC जिसकी\PR_PRL उजली\JJ पृष्‍ठभूमि\N_NN में\PSP सूरज\N_NNP को\PSP झील\N_NN में\PSP चमकते\V_VM हुए\V_VAUX देख\V_VM सकेंगी\V_VAUX ।\RD_PUNC
htd12876	झील\N_NN के\PSP किनारे\N_NST बैठने\N_NN के\PSP लिए\PSP एंपिथिएटर\N_NN के\PSP जैसी\DM_DMR सीढ़ियाँ\N_NN बनाई\V_VM गई\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12877	किसी\PR_PRI सपाट\JJ पत्थर\N_NN पर\PSP बैठकर\N_NN इत्मीनान\N_NN से\PSP इस\DM_DMD खूबसूरत\JJ झाँकी\N_NN को\PSP मन\N_NN में\PSP उतार\V_VM लें\V_VAUX या\CC_CCD करीने\N_NN से\PSP तराशी\N_NN सीढ़ियों\N_NN पर\PSP ध्यानमग्‍न\V_VM हो\V_VAUX जाएँ\V_VAUX ।\RD_PUNC
htd12878	हवा\N_NN में\PSP उड़ती\V_VM हुई\V_VAUX पत्तियाँ\N_NN किसी\PR_PRI दैवीय\JJ आशीर्वाद\N_NN की\PSP तरह\N_NN आपको\PR_PRP छू\V_VM जाएँगी\V_VAUX ।\RD_PUNC
htd12879	झीलों\N_NN की\PSP नगरी\N_NN कुमाऊँ\N_NNP जाने\N_NN के\PSP लिए\PSP दिल्ली\N_NNP सबसे\N_NN नजदीकी\JJ हवाई\N_NN अड्डा\N_NN है\V_VM ।\RD_PUNC
htd12880	दिल्ली\N_NNP से\PSP रानीखेत\N_NNP एक्सप्रेस\N_NNP आपको\PR_PRP रातभर\N_NN में\PSP काठगोदाम\N_NNP पहुँचा\V_VM देगी\V_VAUX ।\RD_PUNC
htd12881	काठगोदाम\N_NNP से\PSP आगे\N_NST सड़क\N_NN मार्ग\N_NN से\PSP होकर\N_NN जाना\V_VM होगा\V_VAUX ।\RD_PUNC
htd12882	आप\PR_PRP कौन\PR_PRQ सा\N_NN वाहन\N_NN चुनती\V_VM हैं\V_VAUX ,\RD_PUNC इसी\DM_DMD के\PSP अनुसार\N_NN रु.\N_NN 400\QT_QTC से\PSP 800\QT_QTC तक\PSP का\PSP किराया\N_NN देना\V_VM पड़\V_VAUX सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12883	दिल्ली\N_NNP से\PSP सड़क\N_NN मार्ग\N_NN से\PSP जाने\N_NN के\PSP लिए\PSP मुरादाबाद\N_NNP बाईपास\N_NNP ,\RD_PUNC हल्‍द्वानी\N_NNP और\CC_CCD काठगोदम\N_NNP होते\N_NN हुए\N_NN भीमताल\N_NNP या\CC_CCD सतताल\N_NNP पहुँचा\V_VM जा\V_VAUX सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12884	दो\QT_QTC रात\N_NN /\N_NN तीन\QT_QTC दिन\N_NN के\PSP लिए\PSP कार\N_NN का\PSP किराया\N_NN रु.\N_NN 7,500\QT_QTC (एंबेस्डर)\N_NN से\PSP लेकर\N_NN रु.\N_NN 12,500\QT_QTC (फोर्ड\N_NN आइकॉन)\N_NN तक\PSP है\V_VM ।\RD_PUNC
htd12885	12\QT_QTC घंटे\N_NN की\PSP साइट\N_NN सीइंग\N_NN के\PSP लिए\PSP वाहन\N_NN का\PSP किराया\N_NN रु.\N_NN 15,000\QT_QTC से\PSP 22,000\QT_QTC तक\PSP है\V_VM ।\RD_PUNC
htd12886	जब\PR_PRL आप\PR_PRP खामोश\JJ जंगल\N_NN की\PSP गहराइयों\N_NN में\PSP और\CC_CCD खोती\V_VM हैं\V_VAUX तो\RP_RPD रास्ते\N_NN और\CC_CCD परिदृश्य\N_NN बड़ी\RB तेजी\JJ से\PSP बदलने\V_VM लगते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12887	संतरियों\N_NN से\PSP खड़े\JJ वृक्ष\N_NN हवा\N_NN में\PSP झूमते\V_VM हुए\V_VAUX माहौल\N_NN में\PSP गूँज\N_NN जगा\V_VM रहे\V_VAUX होते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12888	वृक्षों\N_NN की\PSP फैली\V_VM हुई\V_VAUX शाखाओं\N_NN को\PSP देखकर\N_NN लगता\V_VM है\V_VAUX जैसे\DM_DMR आसमान\N_NN की\PSP ओर\N_NN कोई\PR_PRI सिर\N_NN उठाए\N_NN प्रार्थना\N_NN की\PSP मुद्रा\N_NN में\PSP हाथ\N_NN जोड़े\N_NN खड़ा\V_VM हो\V_VAUX ।\RD_PUNC
htd12889	चहलकदमी\N_NN के\PSP दौरान\N_NN जब\PR_PRL ऐम्बर\N_NN की\PSP सूखी\JJ पत्तियाँ\N_NN आपके\PR_PRP पैरों\N_NN तले\N_NN कुचली\V_VM जाती\V_VAUX हैं\V_VAUX ,\RD_PUNC तब\CC_CCD बंदूक\N_NN दागने\N_NN जैसी\DM_DMR आवाज़\N_NN आती\V_VM है\V_VAUX ।\RD_PUNC
htd12890	लंबे\JJ -\RD_PUNC सँकरे\RD_ECH जंगली\JJ मार्ग\N_NN पर\PSP कुछ\PR_PRI दूर\N_NN जाने\N_NN के\PSP बाद\N_NN एक\QT_QTC बेतरतीब\N_NN -\RD_PUNC सी\N_NN ,\RD_PUNC हरी\JJ छ्त\N_NN वाली\N_NN ,\RD_PUNC भूरे\JJ पत्थरों\N_NN से\PSP बनी\N_NN इमारत\N_NN को\PSP देखकर\N_NN आप\PR_PRP ठिठक\V_VM जाएँगी\V_VAUX ।\RD_PUNC
